epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,9752.32,1.45898,1.1261,1.0508,0.48591,0.37538,0.38051,0.22532,1.40948,1.09489,1.04504,0.00208,0.00208,0.00208
162,9812.52,1.46865,1.13369,1.05403,0.48567,0.37503,0.38064,0.22536,1.40945,1.09435,1.04489,0.0020305,0.0020305,0.0020305
163,9872.25,1.45981,1.12549,1.05092,0.48443,0.3766,0.3805,0.22527,1.40885,1.09423,1.04465,0.001981,0.001981,0.001981
164,9931.48,1.46486,1.12524,1.04947,0.48453,0.37637,0.38049,0.2254,1.40903,1.09406,1.04465,0.0019315,0.0019315,0.0019315
165,9990.53,1.45346,1.11916,1.04585,0.48287,0.37716,0.38055,0.22531,1.40883,1.09384,1.04453,0.001882,0.001882,0.001882
166,10050.5,1.45145,1.11725,1.04961,0.48196,0.37835,0.38067,0.22551,1.4085,1.09383,1.04455,0.0018325,0.0018325,0.0018325
167,10110,1.45129,1.11867,1.04929,0.48144,0.37807,0.38065,0.22539,1.4088,1.09345,1.04461,0.001783,0.001783,0.001783
168,10169.2,1.46761,1.13145,1.04988,0.48378,0.37705,0.38082,0.2257,1.40896,1.09348,1.04465,0.0017335,0.0017335,0.0017335
169,10228.6,1.46175,1.11943,1.04978,0.48265,0.37668,0.38095,0.22564,1.40868,1.09324,1.04454,0.001684,0.001684,0.001684
170,10287.4,1.45291,1.11946,1.04736,0.48322,0.37673,0.38102,0.22578,1.40875,1.09324,1.04451,0.0016345,0.0016345,0.0016345
171,10346.9,1.45115,1.11572,1.04648,0.48465,0.37558,0.38129,0.22577,1.40848,1.09274,1.04436,0.001585,0.001585,0.001585
172,10407.1,1.45472,1.11265,1.04731,0.48296,0.37682,0.38149,0.22612,1.40813,1.09246,1.04429,0.0015355,0.0015355,0.0015355
173,10466.6,1.45781,1.11392,1.04594,0.4841,0.37732,0.38157,0.2262,1.40813,1.09241,1.04429,0.001486,0.001486,0.001486
174,10526.2,1.44082,1.1078,1.04474,0.48605,0.37674,0.38163,0.22619,1.40789,1.0924,1.04422,0.0014365,0.0014365,0.0014365
175,10585.6,1.44633,1.10386,1.04493,0.48521,0.37626,0.38152,0.22601,1.40771,1.09227,1.04412,0.001387,0.001387,0.001387
176,10645.8,1.44017,1.10289,1.04436,0.48596,0.37676,0.38133,0.22591,1.40777,1.0921,1.04411,0.0013375,0.0013375,0.0013375
177,10705.4,1.45857,1.12004,1.04852,0.48607,0.37678,0.38164,0.22601,1.40735,1.09197,1.044,0.001288,0.001288,0.001288
178,10765.2,1.44603,1.10714,1.04758,0.48576,0.37674,0.38163,0.22597,1.40742,1.09193,1.044,0.0012385,0.0012385,0.0012385
179,10824.8,1.45519,1.11363,1.04622,0.48783,0.37574,0.38194,0.22613,1.40721,1.09179,1.04388,0.001189,0.001189,0.001189
180,10884.5,1.44663,1.1105,1.04549,0.48747,0.37554,0.38195,0.22627,1.407,1.0916,1.0438,0.0011395,0.0011395,0.0011395
181,10944.4,1.44691,1.10902,1.04347,0.48635,0.37704,0.38225,0.22643,1.40681,1.09135,1.04365,0.00109,0.00109,0.00109
182,11004.2,1.43474,1.10153,1.04342,0.48577,0.37652,0.38236,0.22656,1.40675,1.09142,1.04359,0.0010405,0.0010405,0.0010405
