epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,12914.6,1.2152,0.80131,1.00873,0.6108,0.49673,0.52831,0.32805,1.24345,0.86748,1.02801,0.0045055,0.0045055,0.0045055
113,13028.3,1.21224,0.80017,1.00784,0.6056,0.5023,0.52825,0.32867,1.24269,0.86652,1.02751,0.004456,0.004456,0.004456
114,13142.5,1.20916,0.79673,1.00628,0.60686,0.50108,0.52845,0.32866,1.24267,0.86627,1.02749,0.0044065,0.0044065,0.0044065
115,13256.7,1.21403,0.79769,1.01135,0.60832,0.49981,0.52837,0.32896,1.24194,0.86543,1.02743,0.004357,0.004357,0.004357
116,13371.3,1.22394,0.80468,1.01189,0.61151,0.49694,0.52873,0.3292,1.24238,0.86523,1.02733,0.0043075,0.0043075,0.0043075
117,13485.6,1.20822,0.79349,1.00648,0.61142,0.49637,0.52956,0.32964,1.24216,0.86478,1.02739,0.004258,0.004258,0.004258
118,13601.1,1.19973,0.78587,1.00259,0.60642,0.50225,0.52939,0.32955,1.24215,0.86494,1.02747,0.0042085,0.0042085,0.0042085
119,13714.9,1.20759,0.79226,1.00935,0.6161,0.49433,0.52956,0.32957,1.24178,0.86549,1.02727,0.004159,0.004159,0.004159
120,13829.1,1.20323,0.789,1.00191,0.6211,0.49159,0.52967,0.32965,1.24296,0.86547,1.02756,0.0041095,0.0041095,0.0041095
121,13943.8,1.21207,0.79324,1.0034,0.62176,0.49332,0.52998,0.32975,1.24269,0.86571,1.0273,0.00406,0.00406,0.00406
122,14059.5,1.20378,0.78699,1.00404,0.61686,0.4983,0.52962,0.32937,1.24307,0.86574,1.02718,0.0040105,0.0040105,0.0040105
123,14172.8,1.20126,0.78452,1.00508,0.61786,0.49904,0.53029,0.33014,1.24261,0.86471,1.02687,0.003961,0.003961,0.003961
124,14287.2,1.19932,0.78332,1.00826,0.61573,0.49895,0.53039,0.33083,1.24264,0.8645,1.02675,0.0039115,0.0039115,0.0039115
125,14401.7,1.19971,0.78392,1.00153,0.62005,0.49619,0.53032,0.33076,1.24232,0.86441,1.02643,0.003862,0.003862,0.003862
126,14515.4,1.20279,0.78291,1.00309,0.61598,0.49878,0.53121,0.33104,1.24266,0.86376,1.02636,0.0038125,0.0038125,0.0038125
127,14630.3,1.19676,0.77481,1.00219,0.61413,0.49883,0.53146,0.33131,1.24262,0.86356,1.02608,0.003763,0.003763,0.003763
128,14746.3,1.20201,0.78228,0.99749,0.60908,0.50428,0.53189,0.33119,1.24298,0.86345,1.0261,0.0037135,0.0037135,0.0037135
129,14860.2,1.20488,0.78042,0.99803,0.61396,0.50159,0.53073,0.33072,1.24277,0.86373,1.02598,0.003664,0.003664,0.003664
130,14974,1.1934,0.7695,0.99473,0.61191,0.50366,0.5308,0.33046,1.24268,0.86344,1.02585,0.0036145,0.0036145,0.0036145
131,15088,1.19282,0.77039,1.00399,0.61747,0.50007,0.53097,0.33022,1.24237,0.86314,1.02575,0.003565,0.003565,0.003565
132,15201.4,1.19145,0.76784,0.99693,0.61725,0.50045,0.53109,0.33063,1.24251,0.86298,1.02566,0.0035155,0.0035155,0.0035155
133,15315.1,1.18886,0.7629,0.99853,0.61825,0.49969,0.53059,0.33037,1.2424,0.8627,1.02545,0.003466,0.003466,0.003466
134,15429.4,1.1924,0.76768,0.99983,0.61816,0.50037,0.53105,0.33094,1.24279,0.86282,1.02546,0.0034165,0.0034165,0.0034165
135,15542.9,1.19495,0.77083,0.99576,0.61965,0.4982,0.531,0.33114,1.24254,0.86288,1.02541,0.003367,0.003367,0.003367
136,15656.3,1.19115,0.76945,0.9976,0.61755,0.50103,0.53093,0.33129,1.24249,0.86242,1.02526,0.0033175,0.0033175,0.0033175
137,15769.9,1.19046,0.76669,0.99511,0.61832,0.49955,0.53108,0.33117,1.24236,0.86229,1.02513,0.003268,0.003268,0.003268
138,15883.7,1.18738,0.76162,0.99382,0.61738,0.49948,0.53093,0.3313,1.24236,0.86245,1.02489,0.0032185,0.0032185,0.0032185
139,15997.7,1.18587,0.7604,0.99356,0.61387,0.50222,0.53116,0.33114,1.24228,0.86266,1.02476,0.003169,0.003169,0.003169
140,16111.3,1.1885,0.76258,0.99774,0.61621,0.49983,0.53102,0.33101,1.24224,0.86315,1.02473,0.0031195,0.0031195,0.0031195
141,16225.6,1.18005,0.75235,0.99362,0.61807,0.49944,0.53049,0.3307,1.2424,0.86322,1.02464,0.00307,0.00307,0.00307
142,16339.5,1.18294,0.75891,0.99552,0.61576,0.5014,0.53036,0.32994,1.24234,0.86325,1.02464,0.0030205,0.0030205,0.0030205
143,16453.2,1.18132,0.75786,0.99775,0.61707,0.50129,0.53061,0.32978,1.24237,0.86299,1.02454,0.002971,0.002971,0.002971
144,16566.9,1.17007,0.74677,0.98866,0.61908,0.49877,0.53039,0.32984,1.24248,0.86292,1.02456,0.0029215,0.0029215,0.0029215
145,16681.2,1.17446,0.74908,0.98882,0.61617,0.50037,0.53019,0.32989,1.24263,0.86294,1.02458,0.002872,0.002872,0.002872
146,16795.2,1.17286,0.74654,0.98733,0.61313,0.50187,0.5302,0.32997,1.24249,0.8629,1.02433,0.0028225,0.0028225,0.0028225
147,16909.4,1.17584,0.74423,0.99164,0.61263,0.50158,0.53018,0.33022,1.24262,0.86286,1.02434,0.002773,0.002773,0.002773
148,17023.1,1.18049,0.74636,0.99067,0.6138,0.50181,0.53014,0.33024,1.24283,0.86292,1.02444,0.0027235,0.0027235,0.0027235
149,17136.8,1.16825,0.74226,0.98873,0.61345,0.50179,0.53012,0.33014,1.24256,0.86286,1.02427,0.002674,0.002674,0.002674
150,17250.7,1.17856,0.74714,0.99045,0.61479,0.50124,0.53006,0.32998,1.24277,0.86312,1.02439,0.0026245,0.0026245,0.0026245
151,17364.7,1.17001,0.74044,0.98757,0.61174,0.50352,0.52993,0.32983,1.24268,0.86304,1.02433,0.002575,0.002575,0.002575
152,17479.2,1.18001,0.74735,0.99018,0.61117,0.50392,0.52977,0.32993,1.24245,0.86317,1.02419,0.0025255,0.0025255,0.0025255
153,17593,1.17389,0.74221,0.99178,0.61064,0.50454,0.53005,0.33007,1.24259,0.86286,1.02415,0.002476,0.002476,0.002476
154,17707,1.18382,0.74488,0.99061,0.61137,0.50391,0.53011,0.33002,1.24284,0.86304,1.02425,0.0024265,0.0024265,0.0024265
155,17820.9,1.17114,0.74147,0.98907,0.61155,0.50205,0.52987,0.32992,1.2424,0.86315,1.02419,0.002377,0.002377,0.002377
156,17935.1,1.17172,0.73885,0.98833,0.61278,0.50201,0.52998,0.33026,1.24264,0.86306,1.02429,0.0023275,0.0023275,0.0023275
157,18048.4,1.16625,0.73028,0.98413,0.61148,0.50367,0.52996,0.33022,1.24285,0.86308,1.0243,0.002278,0.002278,0.002278
158,18162.1,1.16392,0.72922,0.98487,0.6126,0.50443,0.53012,0.33013,1.24306,0.86322,1.02425,0.0022285,0.0022285,0.0022285
