epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,956.545,0.72782,0.34989,0.84773,0.95643,0.90278,0.95933,0.64538,1.19771,0.5715,0.97169,0.0047035,0.0047035,0.0047035
109,965.585,0.73408,0.35365,0.85122,0.95533,0.90234,0.95966,0.66003,1.1579,0.55385,0.96343,0.004654,0.004654,0.004654
110,974.129,0.71891,0.34832,0.84701,0.95384,0.908,0.96066,0.6392,1.21668,0.5747,0.97814,0.0046045,0.0046045,0.0046045
111,983.324,0.72735,0.35052,0.84715,0.95055,0.89362,0.95535,0.64936,1.17342,0.57041,0.96571,0.004555,0.004555,0.004555
112,990.99,0.71879,0.34612,0.84562,0.95916,0.90775,0.96172,0.65692,1.16057,0.55887,0.95973,0.0045055,0.0045055,0.0045055
113,999.207,0.72084,0.3489,0.85018,0.95402,0.89958,0.95918,0.65553,1.15725,0.56283,0.96387,0.004456,0.004456,0.004456
114,1009.36,0.72065,0.347,0.84589,0.95218,0.89943,0.95733,0.63847,1.214,0.58078,0.97684,0.0044065,0.0044065,0.0044065
115,1016.79,0.71874,0.34514,0.84804,0.95768,0.90139,0.9584,0.64303,1.2007,0.56773,0.97757,0.004357,0.004357,0.004357
116,1024.24,0.71971,0.34774,0.84776,0.95375,0.89905,0.95698,0.65136,1.16482,0.56488,0.95947,0.0043075,0.0043075,0.0043075
117,1032.19,0.70921,0.33971,0.84405,0.96045,0.90495,0.96143,0.66135,1.14914,0.55672,0.9538,0.004258,0.004258,0.004258
118,1039.93,0.70979,0.34194,0.84927,0.95776,0.90935,0.96207,0.64957,1.19243,0.56658,0.96821,0.0042085,0.0042085,0.0042085
119,1047.69,0.71068,0.34514,0.847,0.95587,0.90106,0.95976,0.66256,1.14491,0.55596,0.95369,0.004159,0.004159,0.004159
120,1055.09,0.70809,0.34213,0.84798,0.95522,0.90248,0.95886,0.65191,1.16701,0.56673,0.96035,0.0041095,0.0041095,0.0041095
121,1062.55,0.70595,0.34229,0.84851,0.963,0.9056,0.96076,0.65027,1.1838,0.56853,0.96975,0.00406,0.00406,0.00406
